id	BTAS.1	BTAS.2	BTAS.3	BTAS.4	BTAS.6	MTAS.1	MTAS.2	MTAS.3	MTAS.4	MTAS.5	MTAS.6
PCHAS_1344200	840	730	504	1166	517	369	402	227	425	234	292
PCHAS_1344300	1662	1159	620	1981	1041	970	1207	734	1091	432	630
PCHAS_1344400	260	198	169	298	132	178	218	147	185	99	132
PCHAS_1344500	1964	1745	870	2505	1015	708	824	569	957	426	561
PCHAS_1344600	3271	2608	1395	4196	1867	1325	1612	1019	1432	677	867
PCHAS_1344700	7197	6992	5435	12592	4241	2144	3183	2167	4499	1122	2761
PCHAS_1344800	644	655	335	1111	300	218	346	206	378	115	230
PCHAS_1344900	1200	1110	870	1880	891	436	606	392	832	241	641
PCHAS_1345000	565	689	299	613	222	63	24	33	65	63	39
PCHAS_1345100	6399	2932	2196	6490	4258	7483	4604	4264	4847	4149	5247
PCHAS_1345200	211	166	78	258	118	86	85	60	125	41	73
PCHAS_1345300	1435	1189	532	1763	761	998	690	541	628	524	711
PCHAS_1345400	206	217	90	178	119	67	73	42	31	62	47
PCHAS_1345500	80	45	15	82	37	29	26	18	28	19	29
PCHAS_1345600	3731	1749	1064	3917	2328	3014	1965	1739	1792	1788	1911
PCHAS_1345700	4779	4574	2549	6098	2358	3005	2552	1944	2649	1384	2014
PCHAS_1345800	1058	776	460	1195	496	506	519	360	446	287	359
PCHAS_1345900	1021	519	308	1077	589	649	433	416	467	373	442
PCHAS_1346000	378	232	101	410	179	154	67	78	102	54	107
PCHAS_1346100	2518	1989	974	3333	1461	1531	1455	1061	1534	700	1207
PCHAS_1346200	789	758	529	1084	447	226	312	231	428	144	217
PCHAS_1346300	135	112	50	213	118	30	23	9	32	29	34
PCHAS_1346400	6946	5283	3311	9520	4975	4580	6513	4151	6142	2559	3697
PCHAS_1346500	3614	2176	863	3839	1916	2457	1881	1563	1813	1457	1705
PCHAS_1346600	1678	1150	530	1822	851	1103	844	788	829	690	890
PCHAS_1346700	404	366	234	572	247	163	244	130	241	100	142
PCHAS_1346800	217	175	127	267	92	84	141	94	147	56	90
PCHAS_1346900	439	222	89	699	313	109	39	39	78	68	70
PCHAS_1347000	220	196	108	247	112	72	100	87	122	35	99
PCHAS_1347100	1465	404	427	1827	2180	948	395	371	768	616	880
PCHAS_1347200	964	776	419	1065	507	579	781	444	650	337	387
PCHAS_1347300	908	439	215	971	742	590	233	212	308	445	328
PCHAS_1347400	305	160	165	423	560	219	121	144	211	109	200
PCHAS_1347500	109	101	32	91	50	23	30	23	20	13	31
PCHAS_1347600	614	448	474	1033	589	361	380	294	516	204	449
PCHAS_1347700	1	5	1	5	5	3	0	1	0	0	0
PCHAS_1347800	12681	7762	3852	15229	8053	11921	8819	7545	8761	6342	8391
PCHAS_1347900	7119	7422	3543	9846	3863	3544	3986	2471	4019	1445	2481
PCHAS_1348000	4784	2499	1579	5372	3008	3487	1990	2044	2181	1952	2403
PCHAS_1348100	1157	599	253	1401	1007	994	510	456	576	683	612
PCHAS_1348200	515	363	156	687	315	163	151	112	217	68	98
PCHAS_1348300	145	69	37	213	109	44	20	20	29	24	11
PCHAS_1348400	646	532	287	715	311	345	302	236	256	164	265
PCHAS_1348500	307	230	87	410	177	101	147	109	175	79	95
PCHAS_1348600	1490	1014	709	2129	1198	615	749	628	1106	305	614
PCHAS_1348700	9638	4992	2971	10528	5971	7460	4641	4246	4533	4005	4939
PCHAS_1348800	164	135	90	188	122	84	32	25	33	36	55
PCHAS_1348900	7319	5170	2670	8559	3772	4277	2973	2597	3262	2325	2829
PCHAS_1349000	904	405	236	852	663	476	215	206	274	301	266
PCHAS_1349100	8373	4985	3986	11758	7578	4317	5288	3537	6178	2246	4558
PCHAS_1349200	2466	2161	994	3160	1507	1298	1161	925	1325	702	944
PCHAS_1349300	195	99	46	218	244	104	46	43	64	68	71
PCHAS_1349400	381	215	216	519	289	156	156	107	170	53	108
PCHAS_1349500	175	108	75	151	89	98	97	53	91	48	74
PCHAS_1349600	466	472	369	704	286	177	234	131	247	92	150
PCHAS_1349700	1566	982	623	1686	904	573	601	446	590	395	515
PCHAS_1349800	1326	784	494	1312	689	450	545	361	504	243	330
PCHAS_1349900	753	610	276	847	418	291	247	231	306	171	215
PCHAS_1350000	23896	20456	10521	31563	12971	13564	10547	8604	11051	6471	8996
PCHAS_1350100	1382	933	525	1626	838	427	548	356	636	185	378
PCHAS_1350200	1604	1230	632	2090	891	521	708	473	815	311	512
PCHAS_1350300	1435	1218	657	1616	832	716	760	471	748	268	429
PCHAS_1350400	651	382	379	876	637	252	186	213	440	130	457
PCHAS_1350500	265	112	60	312	411	144	53	79	97	109	100
PCHAS_1350600	2303	1647	932	2733	1289	741	831	536	741	427	504
PCHAS_1350700	803	691	322	1020	446	177	288	193	329	93	205
PCHAS_1350800	1087	1123	730	1577	733	1063	949	725	1091	584	745
PCHAS_1350900	748	448	125	967	410	249	93	104	190	140	135
PCHAS_1351000	1384	706	335	1560	887	940	451	458	569	467	634
PCHAS_1351100	3171	2879	1246	3857	1716	1907	1600	1171	1706	1062	1226
PCHAS_1351200	3232	2398	1711	4389	2110	1754	2272	1442	2369	964	1422
PCHAS_1351300	5496	6085	1944	8017	3226	3081	3492	2313	3475	1714	2403
PCHAS_1351400	1285	1086	634	1566	832	900	740	580	792	452	550
PCHAS_1351500	63	15	13	21	19	32	11	10	13	16	5
PCHAS_1351600	2105	418	412	2654	3683	2297	724	716	1190	1197	1561
PCHAS_1351700	694	529	299	867	408	259	282	171	283	120	183
PCHAS_1351800	3271	1900	1128	3579	1590	1800	1469	1165	1585	931	1198
PCHAS_1351900	1637	1307	687	1987	797	817	691	563	749	443	678
PCHAS_1352000	3238	2351	1151	3841	1526	1879	1663	1341	1683	1148	1223
PCHAS_1352100	166	119	84	188	107	70	79	74	130	46	90
PCHAS_1352200	977	872	478	1350	608	279	389	210	508	161	303
PCHAS_1352300	3114	2381	1675	4112	1816	1325	2034	1345	2179	793	1202
PCHAS_1352400	637	569	401	928	347	228	272	198	302	108	183
PCHAS_1352500	8484	4862	2756	9530	4675	6756	5010	4113	4760	3668	4631
PCHAS_1352600	1917	1706	806	2323	1055	1172	1017	722	1124	566	800
PCHAS_1352700	567	616	294	761	253	175	217	141	253	81	119
PCHAS_1352800	91	114	51	158	80	32	27	22	40	23	33
PCHAS_1352900	1080	793	590	1387	775	559	554	417	711	261	483
PCHAS_1353000	1895	1379	664	2457	1065	1171	765	606	854	676	725
PCHAS_1353100	106	85	27	130	44	53	35	28	38	18	26
PCHAS_1353200	8557	4879	2840	9831	5144	6743	5208	4365	5356	3723	4475
PCHAS_1353300	1401	720	410	1606	758	937	609	601	658	642	660
PCHAS_1353400	4837	2635	1309	5127	2599	4147	2745	2627	2906	2366	2939
PCHAS_1353500	1326	918	480	1542	693	579	594	426	679	305	434
PCHAS_1353600	58896	50524	38491	78462	33482	48709	32180	27776	35698	20848	31254
PCHAS_1353700	6450	2835	2576	8060	7164	5475	2203	1976	3190	3334	3713
PCHAS_1353800	79900	74703	26856	104390	41038	58528	39747	34029	42748	27537	38926
PCHAS_1353900	607	346	150	588	294	162	100	69	91	107	103
PCHAS_1354000	94	81	50	149	71	30	6	13	13	26	17
PCHAS_1354100	1540	966	377	1567	771	695	554	422	584	326	542
PCHAS_1354200	2194	1439	1010	2636	1234	935	1238	959	1256	654	832
PCHAS_1354300	1749	1253	492	2128	1050	834	968	621	929	571	594
PCHAS_1354400	44	11	21	54	26	37	28	15	39	14	30
PCHAS_1354500	4117	2763	1372	4623	2209	2240	1936	1535	2005	1210	1649
PCHAS_1354600	272	299	140	447	204	90	132	70	102	47	68
PCHAS_1354700	429	293	115	485	225	265	240	185	283	116	187
PCHAS_1354800	272	193	77	319	177	88	71	55	88	63	61
PCHAS_1354900	873	766	569	1059	545	338	414	329	485	183	263
PCHAS_1355000	278	333	115	512	193	95	151	98	232	61	111
PCHAS_1355100	7264	6698	2962	10732	4223	5918	4050	3275	4265	2883	3908
PCHAS_1355200	551	405	314	671	289	216	288	196	368	132	183
PCHAS_1355300	1196	858	484	1666	729	471	687	487	734	288	411
PCHAS_1355400	363	277	178	548	265	116	187	156	228	78	118
PCHAS_1355500	184	234	104	342	142	64	97	65	140	40	64
PCHAS_1355600	1689	1107	787	2184	989	507	734	457	751	259	447
PCHAS_1355700	3887	2424	1474	4288	2010	2291	1684	1506	1807	1066	1545
PCHAS_1355800	1253	790	443	1673	819	292	505	274	569	182	302
PCHAS_1355900	13541	7909	3525	15976	9392	8976	8052	5951	7284	4772	6001
PCHAS_1356000	1382	583	317	1347	996	606	295	271	303	367	366
PCHAS_1356100	1161	428	329	1139	1358	763	295	374	495	511	753
PCHAS_1356200	143	130	66	199	117	41	51	28	70	21	34
PCHAS_1356300	3901	3076	2243	4558	2127	2431	1871	1536	1990	1293	1551
PCHAS_1356400	6265	4490	3451	7637	3558	3953	4134	3013	4304	1924	2770
PCHAS_1356500	13134	12123	5575	16415	7291	5780	6234	4617	7142	3350	4794
PCHAS_1356600	10828	10267	6148	14684	6227	6372	7398	4849	7792	3212	4857
PCHAS_1356700	158	97	39	275	107	24	16	16	40	31	38
PCHAS_1356800	433	273	185	433	284	163	158	134	225	87	98
PCHAS_1356900	3390	2407	1161	3910	1830	1369	1487	1061	1447	853	1072
PCHAS_1357000	7529	4074	2349	7827	3783	6223	3734	3751	3919	3396	4119
PCHAS_1357100	882	552	211	1228	544	195	99	47	156	111	132
PCHAS_1357200	698	645	392	1108	462	340	567	331	572	264	341
PCHAS_1357300	2200	1728	1146	3238	1421	1155	986	689	1216	648	990
PCHAS_1357400	3971	3800	1167	5335	2266	2375	1858	1430	1964	1102	1537
PCHAS_1357500	783	755	595	1244	472	310	285	247	354	175	201
PCHAS_1357600	395	277	162	462	227	126	89	82	113	68	70
PCHAS_1357700	2208	1052	701	2068	1379	1981	1162	1101	1284	1370	1261
PCHAS_1357800	1610	1457	556	2085	689	570	513	397	417	375	393
PCHAS_1357900	1973	1184	608	2072	1004	1031	1073	719	1054	596	772
PCHAS_1358000	52	52	28	75	38	53	49	28	44	27	52
PCHAS_1358100	770	685	394	897	473	339	524	312	582	218	316
PCHAS_1358300	534	448	290	758	463	183	243	217	333	128	262
PCHAS_1358400	443	299	64	734	287	93	34	54	89	77	86
PCHAS_1358500	131	53	20	110	52	28	3	9	14	15	7
PCHAS_1358600	624	568	481	875	425	188	300	203	314	123	181
PCHAS_1358700	1552	1046	455	1934	968	821	413	347	483	485	458
PCHAS_1358800	896	820	445	1051	468	419	440	259	425	193	289
PCHAS_1358900	13887	11582	7902	17584	9494	5657	5894	3955	6668	2869	5078
PCHAS_1359000	8714	8259	3938	12017	5192	4594	4751	3354	5182	1934	3583
PCHAS_1359100	14229	13619	10241	19485	7895	7323	8467	6209	9244	4304	6206
PCHAS_1359200	34	20	8	19	7	6	11	0	12	4	12
PCHAS_1359300	1031	742	354	1113	411	308	423	299	431	203	248
PCHAS_1359400	167	122	72	201	94	51	7	7	27	37	34
PCHAS_1359500	1136	557	176	1659	725	225	97	79	203	155	163
PCHAS_1359600	965	882	543	1220	575	457	544	366	616	239	472
PCHAS_1359700	15618	12816	7374	21035	9181	7768	8651	6526	9712	4428	6495
PCHAS_1359800	5771	4098	2268	7150	3476	2656	3113	1977	3037	1533	1990
PCHAS_1359900	149	150	112	181	81	62	157	108	161	59	78
PCHAS_1360000	406	366	193	518	215	153	239	119	186	86	166
PCHAS_1360100	1028	868	174	1463	586	411	495	295	641	167	352
PCHAS_1360200	26	7	9	28	35	5	0	1	1	3	0
PCHAS_1360300	6564	2468	2459	8591	10576	6007	2192	2165	3866	3551	5098
PCHAS_1360400	177	192	361	522	136	143	171	96	160	56	86
PCHAS_1360500	1463	1222	515	1615	662	275	266	162	342	185	206
PCHAS_1360600	1338	1045	914	1863	1284	726	809	621	1153	440	893
PCHAS_1360700	9828	5220	2788	10192	5369	3862	2311	2182	2527	2300	2683
PCHAS_1360800	788	658	374	990	495	440	487	334	515	271	424
PCHAS_1360900	12062	6076	3845	13472	6975	8729	6635	5762	6582	4748	5936
PCHAS_1361000	1778	1265	697	2553	1215	702	778	515	820	353	518
PCHAS_1361100	2806	2471	1119	3718	1439	1529	1594	1132	1715	943	1178
PCHAS_1361200	174	120	63	200	95	59	84	66	85	46	47
PCHAS_1361300	4468	2844	1832	5095	3293	2415	2262	1603	2555	1348	2106
PCHAS_1361400	8402	3908	2664	9315	6915	7702	4522	3924	4426	4872	4582
PCHAS_1361500	2222	1263	774	2600	1203	1057	909	768	1131	645	742
PCHAS_1361600	457	390	164	670	322	254	270	184	305	106	213
PCHAS_1361700	922	573	374	1114	724	383	332	280	334	252	318
PCHAS_1361800	8317	6068	3053	10172	5158	4907	4836	3578	5304	2558	3727
PCHAS_1361900	6119	2654	1850	7433	5649	5647	3051	2756	3445	3581	3955
PCHAS_1362000	186	187	66	233	106	26	58	35	70	37	49
PCHAS_1362100	399	338	204	623	222	152	203	145	203	101	145
PCHAS_1362200	2671	1715	918	3111	1538	1767	1901	1367	1721	1078	1292
PCHAS_1362300	2326	1599	865	2406	1133	1431	857	836	997	811	923
PCHAS_1362400	2948	2010	1179	4031	2448	1564	1791	1239	2129	789	1570
PCHAS_1362500	225	175	62	299	112	60	48	27	61	37	29
PCHAS_1362600	3801	3499	1596	4969	2546	2043	2138	1529	2025	1048	1540
PCHAS_1362700	1500	1065	638	1835	802	412	572	338	574	240	369
PCHAS_1362800	1378	1104	735	1857	748	747	604	487	738	423	441
PCHAS_1362900	4341	2305	1786	4328	2525	3234	2279	1816	2388	1863	2442
PCHAS_1363000	1047	784	356	1180	611	468	455	342	464	270	313
PCHAS_1363100	1011	361	342	1383	1206	897	294	274	475	573	607
PCHAS_1363200	2477	2243	1330	3331	1411	812	1184	775	1317	484	642
PCHAS_1363300	1684	1353	867	2124	918	636	802	549	888	364	581
PCHAS_1363400	2519	2105	979	3075	1161	1800	1472	1096	1478	935	1182
PCHAS_1363500	380	197	86	353	195	105	48	50	62	38	86
PCHAS_1363600	41403	36250	17868	53490	21712	30034	22770	18704	23974	14909	20287
PCHAS_1363700	193	130	49	210	68	57	64	40	77	18	29
PCHAS_1363800	566	572	245	912	358	312	316	209	514	167	331
PCHAS_1363900	8185	5129	3544	11030	6495	7109	9489	6246	8701	3747	5453
PCHAS_1364000	1324	832	642	1441	757	414	611	364	659	226	391
PCHAS_1364100	530	375	234	592	227	182	207	157	189	116	138
PCHAS_1364200	964	804	410	1678	619	192	99	90	107	141	104
PCHAS_1364300	624	397	185	966	378	102	45	44	67	49	55
PCHAS_1364400	700	529	142	790	392	251	125	159	117	92	126
PCHAS_1364500	105	84	60	95	45	30	14	7	14	8	18
PCHAS_1364600	1523	1037	685	2002	812	997	911	737	921	590	646
PCHAS_1364700	8659	8187	6435	15139	6475	4313	4299	3440	6825	2036	5475
PCHAS_1364800	393	376	163	615	216	247	207	161	212	116	177
PCHAS_1364900	13145	11308	6646	18963	7911	8878	10299	6944	10702	3971	6865
PCHAS_1365000	281	169	49	467	190	56	38	31	53	35	45
PCHAS_1365100	8140	5756	3007	9604	4601	3945	3185	2637	3649	2395	3159
PCHAS_1365200	31	26	16	18	4	5	1	3	2	2	2
PCHAS_1365300	2689	1863	1267	3490	1588	893	1338	872	1221	539	845
PCHAS_1365400	540	257	166	514	336	286	167	150	177	159	166
PCHAS_1365500	889	614	365	978	480	539	330	287	343	375	351
PCHAS_1365600	951	694	375	1105	645	578	416	411	439	298	386
PCHAS_1365700	3423	2553	1474	4410	1884	1572	2171	1468	2103	875	1342
PCHAS_1365800	9285	6264	3894	12019	5806	7675	6596	5330	6501	4416	5494
PCHAS_1365900	1133	694	465	1224	533	254	231	197	339	137	219
PCHAS_1366000	1576	900	541	1803	839	747	393	356	378	452	493
PCHAS_1366100	255	156	95	399	147	53	18	14	34	37	33
PCHAS_1366200	671	422	253	968	387	127	22	28	103	84	69
PCHAS_1366300	455	516	277	535	215	247	240	158	254	125	142
PCHAS_1366400	169	72	56	203	81	47	18	9	26	28	36
PCHAS_1366500	3185	2409	1387	3925	1494	1424	1117	1047	1272	817	1013
PCHAS_1366600	4436	3251	2424	6033	2783	1618	2228	1463	2881	809	1689
PCHAS_1366700	4767	2812	1344	5145	2798	3246	2326	1925	2413	1628	2152
PCHAS_1366800	139	147	91	207	111	75	85	47	97	34	53
PCHAS_1366900	13435	8031	5142	15255	8600	10540	8512	7004	8516	6177	7220
PCHAS_1367000	2741	1554	689	2885	1357	1414	1014	816	1043	805	921
PCHAS_1367100	744	452	230	857	463	240	133	129	150	146	166
PCHAS_1367200	220	184	120	277	151	72	88	61	117	52	70
PCHAS_1367300	50	36	15	27	24	3	13	26	13	8	9
PCHAS_1367400	95	52	11	122	45	16	3	11	13	15	11
PCHAS_1367500	8275	7199	3550	10466	4638	3839	4379	3013	4610	2068	2933
PCHAS_1367600	760	804	406	961	378	365	376	236	418	211	288
PCHAS_1367700	416	402	196	561	245	219	239	189	280	100	198
PCHAS_1367800	302	203	142	329	151	117	150	102	135	73	98
PCHAS_1367900	6510	3430	2096	7616	4582	4564	2576	2223	3067	2723	2902
PCHAS_1368000	307	139	124	351	297	167	71	54	79	92	120
PCHAS_1368100	970	768	363	1063	565	345	400	282	452	188	279
PCHAS_1368200	534	265	101	702	305	99	51	43	69	94	61
PCHAS_1368300	61	37	17	89	24	14	8	4	14	2	8
PCHAS_1368400	11882	6176	3730	13241	6530	5680	4843	4022	5079	3104	4008
PCHAS_1368500	567	569	343	693	340	417	377	281	410	198	288
PCHAS_1368600	5262	3073	1894	6164	2981	4468	3677	3042	3718	2605	3147
PCHAS_1368700	2915	2740	975	3875	1881	2585	2111	1664	2405	1388	1882
PCHAS_1368800	8973	8810	4632	12214	5014	5261	5139	3806	5890	2399	4013
PCHAS_1368900	18515	16865	9769	27169	11036	9479	10881	6928	10892	4786	6847
PCHAS_1369000	2404	828	648	3169	3489	2574	885	853	1378	1692	1658
PCHAS_1369100	2255	1940	1185	3001	1351	915	945	636	1091	508	715
PCHAS_1369200	776	529	290	1004	473	758	657	542	657	325	566
PCHAS_1369300	835	776	1053	1173	580	581	573	362	619	361	459
PCHAS_1369400	930	320	265	945	708	245	165	144	247	197	246
PCHAS_1369500	276	186	117	334	167	64	81	67	169	37	107
PCHAS_1369600	732	502	193	730	343	534	473	359	373	261	345
PCHAS_1369700	8203	4840	2843	9142	4224	5824	4656	3846	4772	3577	4275
PCHAS_1369800	23141	21104	10481	29945	13264	18995	14297	11804	15635	9446	12627
PCHAS_1369900	10009	6383	3438	11932	5528	6744	6220	4850	6249	3905	4931
PCHAS_1370000	2889	1981	1089	3640	1615	1845	1844	1335	1928	980	1239
PCHAS_1370100	50205	43207	31444	63312	24960	25166	24674	18350	25327	12684	18781
PCHAS_1370200	162	103	128	179	267	157	48	66	117	56	141
PCHAS_1370300	258	171	72	198	83	85	53	42	71	34	67
PCHAS_1370400	5396	4558	2011	6872	2798	3483	2219	2015	2710	1604	2446
PCHAS_1370500	59	25	41	29	16	276	203	155	252	157	257
PCHAS_1370600	14	6	32	1	15	21	11	20	24	8	47
PCHAS_1370700	35959	29507	15656	48368	18845	26574	16363	15926	19924	13465	18680
PCHAS_1370800	210	125	88	160	103	866	840	667	984	444	873
PCHAS_1370900	33	14	10	30	11	1528	2802	988	1050	836	960
PCHAS_1371000	158	66	123	182	415	188	42	51	200	71	319
PCHAS_1371100	42	39	25	48	54	1718	1749	856	747	1042	840
PCHAS_1371200	159	57	5	51	4	1292	1854	681	983	1002	792
PCHAS_1371300	55	28	35	88	36	1054	1768	432	844	752	591
PCHAS_1371400	129	81	44	177	65	2098	2327	872	1070	1148	940
PCHAS_1371500	963	722	508	1160	398	1198	1687	595	726	680	702
PCHAS_1371600	86	119	46	163	135	1236	1655	522	905	567	516
PCHAS_1371700	219	126	119	235	152	725	896	295	470	447	297
PCHAS_1371900	143	188	61	225	126	491	719	158	374	417	226
PCHAS_1372000	183	102	154	246	155	163	67	64	162	52	193
PCHAS_1400100	7	5	14	17	29	37	7	7	32	15	17
PCHAS_1400200	473	478	186	538	237	293	451	197	209	199	271
PCHAS_1400300	60	79	50	79	47	137	210	92	152	109	161
PCHAS_1400400	66	21	19	61	13	164	457	183	156	127	210
PCHAS_1400500	1212	852	757	1550	1191	707	633	389	657	296	574
PCHAS_1400600	218	102	415	486	474	266	167	148	320	84	485
PCHAS_1400700	159	132	104	210	89	181	103	85	153	113	103
PCHAS_1400800	257	269	208	313	308	232	64	100	257	79	175
PCHAS_1400851	75	65	41	114	57	79	74	86	113	23	25
PCHAS_1400900	78	51	17	47	25	75	66	44	67	16	47
PCHAS_1401000	68	51	58	86	87	9	15	25	12	6	5
PCHAS_1401100	308	205	300	452	634	377	201	131	354	153	427
PCHAS_1401200	206	252	130	243	131	252	398	233	440	116	209
PCHAS_1401251	70	71	29	58	58	51	17	26	22	32	34
PCHAS_1401300	163	124	88	134	93	130	120	119	220	91	182
PCHAS_1401400	485	195	133	642	256	138	147	109	385	112	128
PCHAS_1401451	362	226	108	406	166	26	37	28	72	28	38
PCHAS_1401500	1248	685	743	1820	1442	630	303	279	576	391	653
PCHAS_1401600	112	92	41	146	106	148	71	70	102	66	108
PCHAS_1401700	15047	10307	4977	18369	8904	10724	8514	6819	8880	5607	7261
PCHAS_1401751	6	6	2	138	2	3	71	0	3	0	6
PCHAS_1401800	1281	629	1189	1118	2122	779	246	429	1526	399	1736
PCHAS_1401825	13	10	10	13	9	8	0	0	2	4	0
PCHAS_1401900	7344	8745	3780	9731	4098	1158	1578	1102	2137	792	1298
PCHAS_1402000	76	55	56	80	60	86	26	53	109	56	164
PCHAS_1402100	1446	1143	746	2039	1093	956	716	707	972	506	792
PCHAS_1402200	104	43	69	114	139	54	15	26	48	31	68
PCHAS_1402300	2533	1734	1184	3069	1486	468	406	321	505	238	340
PCHAS_1402400	1459	585	500	1681	1347	1085	410	403	625	530	716
PCHAS_1402500	317851	196042	137186	404586	211223	276154	213303	168837	228169	129850	183545
PCHAS_1402600	96625	89204	47518	133538	52698	62077	49340	40702	56324	28937	42238
PCHAS_1402700	503	283	207	441	530	270	213	155	218	178	246
PCHAS_1402800	484	278	46	728	353	85	31	37	74	75	62
PCHAS_1402900	2864	2074	1411	3635	1801	1325	1763	1196	1825	819	1117
PCHAS_1403000	2724	1935	960	3349	1753	1284	1266	970	1302	655	967
PCHAS_1403100	1388	844	549	1532	1011	894	1007	724	1071	496	860
PCHAS_1403200	8864	8365	5044	12322	5234	4979	5848	4056	6502	2870	4226
PCHAS_1403300	504	416	259	633	254	214	283	189	295	134	174
PCHAS_1403400	4240	3343	2360	5469	2164	2301	2209	1566	1988	1061	1637
PCHAS_1403500	4655	4071	2634	5898	2541	2832	2153	1743	2125	1714	1657
PCHAS_1403600	734	671	427	896	418	269	338	204	331	137	207
PCHAS_1403700	737	585	388	940	351	218	303	187	248	124	158
PCHAS_1403800	1901	1322	759	2277	1056	569	493	349	557	293	485
PCHAS_1403900	15858	8955	4429	18671	10075	6658	5160	4031	5242	3850	4406
PCHAS_1404000	1031	945	282	1081	412	363	343	281	374	181	286
PCHAS_1404100	468	301	237	667	309	116	156	98	167	70	102
PCHAS_1404200	20099	17348	10942	27741	12652	22649	24225	17237	21493	12594	15523
PCHAS_1404300	127	75	62	128	62	47	34	25	38	21	28
PCHAS_1404400	7236	4095	2558	8367	4171	5485	3844	3248	4126	2782	3602
PCHAS_1404500	11616	7135	4297	14015	6720	9534	7681	6111	7790	4426	6467
PCHAS_1404600	3665	2450	1336	3926	1830	1896	1331	1170	1315	982	1274
PCHAS_1404700	636	497	219	740	376	281	349	183	320	177	184
PCHAS_1404800	608	505	285	885	334	265	362	212	388	128	255
PCHAS_1404900	2057	3592	946	1747	376	273	191	103	274	229	151
PCHAS_1405000	832	651	379	1026	450	242	407	228	310	121	163
PCHAS_1405100	1807	1718	909	2220	966	619	643	479	629	301	444
PCHAS_1405200	176	103	40	178	89	19	26	26	27	16	31
PCHAS_1405300	446	444	200	628	313	164	185	145	198	100	109
PCHAS_1405400	15616	9413	4916	17589	9388	12883	9746	8067	9727	6934	8661
PCHAS_1405500	3570	2183	1201	4034	1762	1637	1468	1193	1485	984	1154
PCHAS_1405600	1251	975	511	1477	667	601	625	463	655	378	491
PCHAS_1405700	6777	4565	2747	9081	4519	4352	5691	3580	5424	2189	3308
PCHAS_1405800	606	514	287	839	368	248	364	241	307	156	183
PCHAS_1405900	289	245	157	448	208	147	225	179	184	74	129
PCHAS_1406000	2418	1945	600	2503	1105	1255	968	777	1056	657	903
PCHAS_1406100	88	56	37	70	37	84	46	29	32	19	39
PCHAS_1406200	13	12	0	19	9	0	0	0	1	0	5
PCHAS_1406300	1146	721	312	1278	659	339	299	243	309	156	218
PCHAS_1406400	1250	515	304	1304	761	1096	529	546	553	605	682
PCHAS_1406500	606	450	237	739	336	226	231	187	235	119	134
PCHAS_1406600	8084	5977	4464	9490	4211	6815	4584	3760	4689	3521	4238
PCHAS_1406700	368	314	161	541	220	101	143	114	195	59	129
PCHAS_1406800	5547	4174	2419	7073	3067	3872	3703	2675	3720	1990	2617
PCHAS_1406900	258	174	103	354	196	64	25	36	26	27	58
PCHAS_1407000	4029	2702	1431	4941	2245	1910	1786	1385	1883	1012	1431
PCHAS_1407100	2189	1781	606	2696	1223	1557	1175	972	1292	735	1082
PCHAS_1407200	839	552	232	800	398	342	429	294	412	239	308
PCHAS_1407300	2676	1952	1284	3464	1483	1382	1444	1006	1356	673	932
PCHAS_1407400	736	642	312	987	401	307	349	209	355	157	235
PCHAS_1407500	292	212	177	377	244	173	163	135	252	70	176
PCHAS_1407600	532	402	245	621	348	273	306	187	330	175	191
PCHAS_1407700	1250	754	296	1367	670	288	284	166	315	129	198
PCHAS_1407800	137	118	57	178	95	48	32	15	26	10	21
PCHAS_1407900	38	21	37	69	50	5	0	0	6	14	36
PCHAS_1408000	2314	1670	986	2923	1511	2314	1935	1571	2126	1203	1513
